dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
70;2020-03-25;44;18;11;6;44;14;6;9;13;5;3;3;25;10;4;6;19;8;7;0
70;2020-03-26;62;22;13;6;63;17;6;11;19;3;0;2;37;14;5;6;25;8;8;0
70;2020-03-27;67;23;22;6;76;18;6;20;13;1;0;9;38;15;13;6;29;8;9;0
70;2020-03-28;66;21;26;9;81;19;9;24;5;1;3;4;36;13;14;8;29;8;12;1
70;2020-03-29;66;18;29;10;87;19;10;26;6;0;1;2;35;10;16;8;30;8;13;2
70;2020-03-30;63;16;38;14;99;21;14;34;12;2;4;8;36;11;20;10;27;5;17;4
70;2020-03-31;69;15;45;19;123;25;20;45;24;4;6;11;36;10;22;12;33;5;22;7
70;2020-04-01;68;16;55;22;136;27;23;55;13;2;3;10;34;10;29;13;34;6;25;9
70;2020-04-02;77;15;60;28;156;27;29;60;20;0;6;5;42;9;31;17;35;6;28;11
70;2020-04-03;81;14;63;30;165;27;31;64;9;0;2;4;43;9;34;18;38;5;28;12
70;2020-04-04;80;16;69;33;173;29;34;70;8;2;3;6;42;10;39;19;38;6;29;14
70;2020-04-05;80;17;70;37;178;31;38;71;5;2;4;1;43;10;39;20;37;7;30;17
70;2020-04-06;79;16;72;44;186;31;45;73;8;0;7;2;42;9;39;25;37;7;32;19
70;2020-04-07;84;17;82;45;202;32;46;85;16;1;1;12;47;10;46;26;37;7;35;19
70;2020-04-08;87;18;85;45;208;33;46;88;6;1;0;3;48;10;47;26;39;8;37;19
70;2020-04-09;91;18;91;45;218;33;46;94;10;0;0;6;47;10;52;26;44;8;38;19
70;2020-04-10;89;17;98;47;223;33;48;101;5;0;2;7;45;10;57;27;44;7;40;20
70;2020-04-11;87;17;100;48;223;33;49;103;0;0;1;2;44;10;58;28;43;7;41;20
71;2020-03-19;48;3;7;5;16;1;2;5;16;1;2;5;19;3;2;3;29;0;5;2
71;2020-03-20;53;5;10;8;26;3;3;8;10;2;1;3;23;3;4;4;30;2;6;4
71;2020-03-21;50;6;14;10;37;4;5;18;11;1;2;10;20;4;6;6;30;2;8;4
71;2020-03-22;65;6;36;12;78;4;7;45;41;0;2;27;27;4;14;7;38;2;22;5
71;2020-03-23;84;7;50;13;100;5;8;48;22;1;1;3;41;5;20;7;43;2;30;6
71;2020-03-24;92;14;98;20;162;10;15;97;62;5;7;49;46;9;33;11;45;5;65;9
71;2020-03-25;109;19;119;25;206;13;20;118;44;3;5;21;60;14;38;11;48;5;81;14
71;2020-03-26;149;22;140;29;271;16;24;139;65;3;4;21;82;15;50;13;66;7;89;16
71;2020-03-27;165;27;145;32;294;20;27;144;23;4;3;5;91;20;53;15;73;7;91;17
71;2020-03-28;182;31;161;34;330;24;29;161;36;4;2;17;106;22;59;16;75;9;101;18
71;2020-03-29;184;27;167;36;344;25;31;167;14;1;2;6;104;17;63;18;79;10;103;18
71;2020-03-30;187;34;167;43;354;35;38;168;10;10;7;1;107;21;62;22;79;13;104;21
71;2020-03-31;191;30;181;48;382;37;43;182;28;2;5;14;108;20;72;26;82;10;108;22
71;2020-04-01;173;33;96;50;406;45;46;199;24;8;3;17;104;27;41;28;68;6;54;22
71;2020-04-02;169;35;116;53;425;49;49;220;19;4;3;21;96;28;56;30;73;7;59;23
71;2020-04-03;163;36;137;60;446;52;56;242;21;3;7;22;92;28;67;34;71;8;69;26
71;2020-04-04;162;37;146;63;457;52;59;252;11;0;3;10;87;28;72;35;75;9;73;28
71;2020-04-05;173;37;148;65;472;52;61;254;15;0;2;2;92;28;73;37;81;9;74;28
71;2020-04-06;193;38;170;69;519;56;65;276;47;4;4;22;103;28;84;40;90;10;85;29
71;2020-04-07;191;36;192;74;546;60;70;298;27;4;5;22;102;26;92;42;89;10;99;32
71;2020-04-08;191;36;211;75;569;65;71;317;23;5;1;19;106;26;100;43;85;10;110;32
71;2020-04-09;188;35;222;81;592;68;77;331;23;3;6;14;95;26;108;46;92;9;113;35
71;2020-04-10;184;36;234;89;608;70;85;343;16;2;8;12;95;26;110;50;88;10;123;39
71;2020-04-11;174;33;258;91;627;71;87;367;19;1;2;24;93;24;115;50;80;9;142;41
72;2020-03-19;8;0;5;0;4;0;0;4;4;0;0;4;2;0;2;0;6;0;3;0
72;2020-03-20;8;0;5;0;4;1;0;4;0;1;0;0;2;0;2;0;6;0;3;0
72;2020-03-21;9;0;5;0;8;1;0;4;4;0;0;0;3;0;2;0;6;0;3;0
72;2020-03-22;11;0;6;0;13;2;0;5;5;1;0;1;3;0;2;0;8;0;4;0
72;2020-03-23;20;2;6;1;20;3;1;5;7;1;1;0;10;2;2;0;10;0;4;1
72;2020-03-24;23;3;12;1;29;4;1;11;9;1;0;6;16;3;4;0;7;0;8;1
72;2020-03-25;26;3;13;1;33;6;1;12;4;2;0;1;18;3;4;0;8;0;9;1
72;2020-03-26;39;5;20;2;56;10;2;19;23;4;1;7;29;5;7;1;10;0;13;1
72;2020-03-27;53;12;22;3;72;16;3;21;16;6;1;2;37;7;9;1;16;5;13;2
72;2020-03-28;79;17;25;4;105;23;4;24;33;7;1;3;53;9;10;2;25;8;15;2
72;2020-03-29;97;17;32;5;131;24;5;31;26;1;1;7;63;10;13;2;33;7;19;3
72;2020-03-30;98;23;30;5;153;31;6;36;22;7;1;5;65;14;12;2;32;9;18;3
72;2020-03-31;101;24;42;9;173;33;10;47;20;2;4;11;66;15;18;4;34;9;24;5
72;2020-04-01;99;23;50;13;190;36;14;59;17;3;4;12;64;16;25;6;34;7;25;7
72;2020-04-02;106;22;58;16;208;37;17;67;18;1;3;8;65;15;28;9;40;7;30;7
72;2020-04-03;109;25;70;18;222;39;19;79;14;2;2;12;70;17;34;11;39;8;36;7
72;2020-04-04;105;23;78;18;227;39;19;87;5;0;0;8;69;15;38;11;36;8;40;7
72;2020-04-05;108;24;82;19;237;40;20;91;10;1;1;4;70;16;39;12;38;8;43;7
72;2020-04-06;106;24;87;21;242;40;22;96;5;0;2;5;65;16;44;13;41;8;43;8
72;2020-04-07;113;23;95;21;256;43;22;104;14;3;0;8;65;16;49;13;48;7;46;8
72;2020-04-08;116;24;105;22;271;44;23;114;15;1;1;10;65;16;53;13;51;8;52;9
72;2020-04-09;130;20;115;23;297;44;24;125;26;0;1;11;73;14;57;13;57;6;58;10
72;2020-04-10;143;21;110;24;304;45;25;127;7;1;1;2;79;15;55;13;64;6;55;11
72;2020-04-11;147;22;118;25;317;49;26;135;13;4;1;8;87;17;59;13;60;5;59;12
73;2020-03-19;10;2;5;0;9;2;0;4;9;2;0;4;4;2;2;0;6;0;3;0
73;2020-03-20;17;2;8;0;14;2;0;5;5;0;0;1;9;2;3;0;7;0;5;0
73;2020-03-21;18;2;8;0;16;2;0;5;2;0;0;0;9;2;3;0;9;0;5;0
73;2020-03-22;22;2;8;0;24;3;0;5;8;1;0;0;10;2;3;0;12;0;5;0
73;2020-03-23;26;4;13;1;30;5;1;10;6;2;1;5;14;4;5;1;12;0;8;0
73;2020-03-24;28;4;16;1;35;5;1;13;5;0;0;3;15;4;6;1;13;0;10;0
73;2020-03-25;41;7;18;2;53;8;2;15;18;3;1;2;21;5;8;2;14;0;10;0
73;2020-03-26;52;13;19;2;65;15;2;16;12;7;0;1;28;11;9;2;24;2;10;0
73;2020-03-27;61;15;24;3;78;17;3;21;13;2;1;5;33;13;12;2;28;2;12;1
73;2020-03-28;66;16;25;3;85;19;3;22;7;2;0;1;35;14;13;2;30;2;12;1
73;2020-03-29;82;17;27;4;105;20;4;24;20;1;1;2;43;15;14;3;38;2;13;1
73;2020-03-30;85;24;35;5;118;27;5;32;13;7;1;8;46;20;18;4;38;4;17;1
73;2020-03-31;101;30;54;5;151;33;5;51;33;6;0;19;56;25;29;4;43;5;25;1
73;2020-04-01;110;32;87;6;197;36;6;84;46;3;1;33;63;26;42;4;45;6;45;2
73;2020-04-02;115;36;107;14;231;40;14;106;34;4;8;22;68;29;54;5;44;7;53;9
73;2020-04-03;109;36;118;15;236;42;15;117;5;2;1;11;64;29;62;6;43;7;56;9
73;2020-04-04;114;36;120;15;243;42;15;119;7;0;0;2;66;29;64;6;46;7;56;9
73;2020-04-05;118;35;121;15;249;42;16;121;6;0;1;2;68;28;64;7;48;7;57;8
73;2020-04-06;118;34;127;18;258;45;19;127;9;3;3;6;67;26;66;10;49;8;61;8
73;2020-04-07;123;32;140;19;279;47;20;140;21;2;1;13;70;24;71;11;52;8;68;8
73;2020-04-08;122;31;149;20;288;47;21;149;9;0;1;9;67;23;76;12;54;8;72;8
73;2020-04-09;121;27;168;20;306;49;21;168;18;2;0;19;67;21;82;12;53;6;85;8
73;2020-04-10;118;23;178;23;318;49;24;178;12;0;3;10;67;18;87;14;50;5;90;9
73;2020-04-11;107;23;191;23;325;49;24;191;7;0;0;13;61;18;96;14;45;5;94;9
74;2020-03-19;37;11;49;6;13;2;1;6;13;2;1;6;21;8;27;2;10;0;20;4
74;2020-03-20;54;9;53;6;36;2;1;10;23;0;0;4;25;6;30;2;15;0;20;4
74;2020-03-21;54;9;56;7;51;3;2;16;15;1;1;6;24;6;34;3;16;0;20;4
74;2020-03-22;64;11;58;7;67;6;4;18;16;3;2;2;28;6;35;3;17;0;20;4
74;2020-03-23;92;20;63;12;93;14;7;21;26;8;3;3;38;8;36;6;25;2;22;5
74;2020-03-24;93;25;73;14;107;21;9;31;14;7;2;10;60;18;42;7;31;6;31;7
74;2020-03-25;116;31;84;15;143;27;10;42;36;6;1;11;71;22;49;7;38;6;34;8
74;2020-03-26;135;37;97;16;178;34;11;55;35;7;1;13;84;29;54;8;51;8;41;8
74;2020-03-27;162;40;106;19;218;41;14;65;40;7;3;10;100;31;61;9;62;9;44;10
74;2020-03-28;178;44;123;23;255;46;18;82;37;5;4;17;110;34;69;10;66;10;53;13
74;2020-03-29;212;54;130;26;300;58;21;89;45;12;3;7;133;43;71;13;76;11;58;13
74;2020-03-30;242;60;144;27;347;68;22;103;47;10;1;14;152;49;80;14;86;11;62;13
74;2020-03-31;246;68;159;30;371;77;25;118;24;9;3;15;155;53;85;17;87;15;72;13
74;2020-04-01;250;75;184;39;410;88;34;143;39;11;9;25;162;61;100;23;84;14;82;16
74;2020-04-02;254;81;217;46;454;96;41;177;44;8;7;34;163;65;116;28;87;16;99;18
74;2020-04-03;276;84;229;52;493;101;47;190;39;5;6;13;171;67;124;32;101;17;102;20
74;2020-04-04;264;85;252;55;509;104;50;213;16;3;3;23;162;69;138;35;99;16;110;20
74;2020-04-05;294;94;259;56;547;114;51;220;38;10;1;7;178;75;141;35;111;19;114;21
74;2020-04-06;292;95;269;64;562;119;59;230;15;5;8;10;178;74;147;39;109;21;118;25
74;2020-04-07;285;88;296;68;587;126;63;257;25;7;4;27;171;69;163;41;110;19;128;27
74;2020-04-08;280;81;323;73;616;129;68;286;29;3;5;29;171;63;177;44;107;18;139;29
74;2020-04-09;282;79;341;77;642;132;72;305;26;3;4;19;169;60;187;46;110;18;147;31
74;2020-04-10;282;76;354;78;657;133;74;319;15;1;2;14;169;57;194;46;110;18;153;32
74;2020-04-11;283;75;387;84;697;135;80;352;40;2;6;33;163;57;216;50;116;17;164;34
75;2020-03-19;453;122;62;22;166;39;11;31;166;39;11;31;279;85;31;16;170;37;30;6
75;2020-03-20;575;145;98;30;288;58;16;59;122;19;5;28;341;102;53;21;226;42;44;9
75;2020-03-21;649;165;122;36;429;94;23;96;141;36;7;37;386;118;66;27;253;47;55;9
75;2020-03-22;728;195;145;40;586;129;27;131;157;35;4;35;447;142;78;30;274;53;65;10
75;2020-03-23;925;223;198;59;776;162;45;164;190;33;18;33;565;158;109;42;348;65;86;17
75;2020-03-24;1076;284;232;80;992;236;66;199;216;74;21;35;668;201;130;60;396;83;99;20
75;2020-03-25;1289;328;291;112;1313;304;98;261;321;68;32;62;810;237;159;76;465;91;129;36
75;2020-03-26;1493;375;353;139;1600;377;126;326;287;73;28;65;917;269;196;94;560;106;153;45
75;2020-03-27;1656;441;433;180;1882;460;168;409;282;83;42;83;1008;318;247;119;631;122;182;61
75;2020-03-28;1927;518;499;211;2248;548;199;475;366;88;31;66;1188;381;282;138;721;137;213;73
75;2020-03-29;2115;570;515;237;2503;619;225;491;255;71;26;16;1327;428;292;156;768;142;219;81
75;2020-03-30;2217;597;607;306;2762;675;294;586;259;56;69;95;1358;439;344;207;834;157;258;99
75;2020-03-31;2434;663;730;362;3185;769;351;710;423;94;57;124;1478;478;420;243;921;179;305;119
75;2020-04-01;2633;720;863;404;3579;862;393;847;394;93;42;137;1617;522;499;270;986;193;358;132
75;2020-04-02;2838;782;954;455;3942;963;444;962;363;101;51;115;1737;571;552;303;1072;207;394;150
75;2020-04-03;2897;783;1092;512;4240;1029;502;1102;298;66;58;140;1760;567;644;339;1106;214;436;170
75;2020-04-04;2999;809;1212;548;4536;1105;538;1225;296;76;36;123;1814;591;728;359;1150;216;471;184
75;2020-04-05;3075;838;1309;593;4777;1163;583;1324;241;58;45;99;1848;616;785;387;1190;220;511;200
75;2020-04-06;3119;838;1383;646;5023;1233;637;1404;246;70;54;80;1860;623;835;424;1224;213;534;216
75;2020-04-07;3169;849;1507;683;5274;1295;675;1533;251;62;38;129;1892;628;902;449;1246;219;591;228
75;2020-04-08;3154;855;1654;732;5517;1357;725;1689;243;62;50;156;1885;634;980;480;1239;219;660;245
75;2020-04-09;3155;831;1824;770;5765;1401;763;1864;248;44;38;175;1890;621;1077;506;1233;208;732;257
75;2020-04-10;3181;841;2005;839;6060;1469;832;2060;295;68;69;196;1893;622;1183;553;1257;216;807;279
75;2020-04-11;3219;811;2131;867;6279;1501;864;2190;219;32;32;130;1894;599;1266;565;1294;209;849;294
76;2020-03-19;33;4;3;4;11;3;1;1;11;3;1;1;20;3;1;4;13;1;2;0
76;2020-03-20;48;6;5;5;25;4;2;2;14;1;1;1;30;5;3;5;18;1;2;0
76;2020-03-21;60;10;6;5;43;9;2;3;18;5;0;1;39;7;4;5;21;3;2;0
76;2020-03-22;72;11;6;7;57;12;4;5;14;3;2;2;44;8;4;6;27;3;2;1
76;2020-03-23;81;14;8;8;72;15;5;5;15;3;1;0;48;9;5;7;32;5;3;1
76;2020-03-24;98;18;11;12;96;21;9;8;24;6;4;3;61;12;5;9;37;6;6;3
76;2020-03-25;125;27;15;13;134;32;10;12;38;11;1;4;75;19;8;10;50;8;7;3
76;2020-03-26;151;39;18;14;168;50;11;15;34;18;1;3;87;24;9;10;64;15;9;4
76;2020-03-27;172;50;25;16;201;64;13;22;33;14;2;7;96;33;12;12;76;17;12;4
76;2020-03-28;216;58;39;18;263;79;15;36;62;15;2;14;118;38;19;14;98;20;19;4
76;2020-03-29;263;63;44;22;321;93;19;41;58;14;4;5;143;43;20;17;120;20;23;5
76;2020-03-30;271;73;49;24;339;107;21;46;18;14;2;5;150;52;21;17;121;21;27;7
76;2020-03-31;313;89;64;34;410;130;31;63;71;23;10;17;167;62;30;24;146;27;33;10
76;2020-04-01;306;88;91;38;441;139;35;90;31;9;4;27;172;59;41;27;134;29;49;11
76;2020-04-02;335;100;111;44;501;156;41;111;60;17;6;21;191;72;49;31;144;28;61;13
76;2020-04-03;338;108;127;53;531;165;50;128;30;9;9;17;189;78;60;38;149;30;66;15
76;2020-04-04;350;112;145;55;563;173;52;146;32;8;2;18;192;81;69;38;158;31;75;17
76;2020-04-05;358;113;155;60;586;178;57;156;23;5;5;10;190;78;75;43;168;35;79;17
76;2020-04-06;364;114;167;65;608;183;62;168;22;5;5;12;199;81;79;45;164;32;87;20
76;2020-04-07;362;116;195;71;645;192;68;197;37;9;6;29;201;82;94;47;161;34;100;24
76;2020-04-08;341;113;224;79;665;197;77;227;20;5;9;30;192;80;104;50;149;33;119;29
76;2020-04-09;330;111;240;84;680;204;82;243;15;7;5;16;186;79;112;54;144;32;127;30
76;2020-04-10;335;107;258;90;712;210;88;263;32;6;6;20;189;76;118;59;146;31;139;30
76;2020-04-11;328;105;274;93;726;215;91;279;14;5;3;16;186;75;127;61;141;30;146;31
77;2020-03-19;48;13;15;0;44;13;1;9;44;13;1;9;31;10;7;0;17;3;8;0
77;2020-03-20;79;31;21;2;72;22;2;11;28;9;1;2;53;26;11;1;26;5;10;1
77;2020-03-21;89;36;21;3;100;30;4;13;28;8;2;2;59;29;11;2;30;7;10;1
77;2020-03-22;127;41;23;3;135;38;4;16;35;8;0;3;88;32;11;2;39;9;12;1
77;2020-03-23;161;54;40;3;177;54;4;30;42;16;0;14;111;40;20;2;49;13;20;1
77;2020-03-24;168;66;57;11;223;72;12;47;46;18;8;17;110;45;28;9;57;20;29;2
77;2020-03-25;216;78;69;15;289;90;16;60;66;18;4;13;132;49;36;12;82;28;33;3
77;2020-03-26;271;98;85;20;362;116;21;76;73;26;5;16;169;64;41;14;100;33;44;6
77;2020-03-27;321;110;108;21;442;138;23;100;80;22;2;24;199;68;56;15;120;41;52;6
77;2020-03-28;386;116;125;31;537;151;33;117;95;13;10;17;230;71;67;22;152;44;58;9
77;2020-03-29;418;113;139;33;586;155;35;132;49;4;2;15;253;73;75;23;161;39;64;10
77;2020-03-30;468;138;160;45;669;180;47;153;83;25;12;21;287;91;86;28;177;46;74;17
77;2020-03-31;534;147;202;63;793;204;65;195;124;24;18;42;323;93;112;39;206;53;90;24
77;2020-04-01;565;160;262;81;905;226;83;255;112;22;18;60;344;107;148;51;217;52;113;30
77;2020-04-02;619;170;307;95;1016;252;97;300;111;26;14;45;382;117;172;56;233;52;134;39
77;2020-04-03;694;183;351;107;1147;272;109;345;131;20;12;45;416;129;200;63;274;54;150;44
77;2020-04-04;673;178;420;121;1213;287;123;415;66;15;14;70;409;124;239;71;257;52;180;50
77;2020-04-05;709;187;435;126;1271;296;128;430;58;9;5;15;432;130;248;74;269;55;186;52
77;2020-04-06;692;189;490;149;1333;315;151;485;62;19;23;55;430;134;282;84;254;53;207;65
77;2020-04-07;740;192;546;161;1447;336;163;542;114;21;12;57;453;132;311;92;278;57;232;69
77;2020-04-08;734;198;631;178;1542;351;181;631;95;15;18;89;438;133;366;105;286;62;262;73
77;2020-04-09;752;201;722;197;1673;364;201;724;131;13;20;93;445;138;418;118;296;60;300;79
77;2020-04-10;782;208;779;213;1778;379;217;786;105;15;16;62;463;144;444;129;308;61;328;84
77;2020-04-11;798;204;807;223;1841;384;227;818;63;5;10;32;469;138;457;136;319;63;342;87
78;2020-03-19;92;20;7;6;53;6;2;3;53;6;2;3;50;13;2;5;42;7;5;1
78;2020-03-20;136;33;16;12;85;13;7;12;32;7;5;9;73;21;7;6;63;12;9;5
78;2020-03-21;174;39;30;14;144;24;9;26;59;11;2;14;93;25;14;7;79;14;16;6
78;2020-03-22;206;43;34;14;183;28;9;30;39;4;0;4;115;29;17;7;88;14;17;6
78;2020-03-23;226;49;41;17;217;37;12;37;34;9;3;7;129;35;24;9;94;14;17;8
78;2020-03-24;295;72;59;25;316;62;20;56;99;25;8;19;171;50;36;15;119;21;23;10
78;2020-03-25;330;87;86;37;396;79;32;84;80;17;12;28;199;64;48;22;126;23;38;15
78;2020-03-26;414;100;112;43;508;95;38;110;112;16;6;26;260;74;64;25;149;25;48;18
78;2020-03-27;452;100;135;53;584;104;48;133;76;9;10;23;276;77;80;33;170;23;55;20
78;2020-03-28;513;119;169;61;684;123;56;168;100;19;8;35;318;92;100;36;189;27;69;25
78;2020-03-29;559;125;187;69;759;132;64;187;75;9;8;19;339;95;105;43;215;30;81;26
78;2020-03-30;594;137;232;80;857;150;75;232;98;18;11;45;355;103;131;53;235;34;99;27
78;2020-03-31;706;158;287;98;1051;177;94;291;194;27;19;59;415;120;164;62;287;38;121;35
78;2020-04-01;815;178;347;119;1244;198;115;354;193;21;21;63;474;136;201;73;336;42;143;45
78;2020-04-02;837;180;394;137;1346;214;133;402;102;16;18;48;503;137;226;83;328;43;165;53
78;2020-04-03;858;185;436;155;1433;230;151;444;87;16;18;42;511;141;249;90;340;43;184;63
78;2020-04-04;913;189;454;168;1523;241;164;462;90;11;13;18;536;140;262;101;369;48;189;66
78;2020-04-05;909;185;470;175;1548;241;171;479;25;0;7;17;532;138;270;104;368;46;197;70
78;2020-04-06;963;184;514;195;1675;250;191;523;127;9;20;44;551;135;296;117;402;48;215;77
78;2020-04-07;992;189;551;209;1758;260;205;561;83;10;14;38;564;137;316;127;418;50;232;81
78;2020-04-08;1040;193;598;219;1859;273;215;608;101;13;10;47;594;142;344;134;432;49;250;84
78;2020-04-09;1035;186;647;235;1912;278;231;658;53;5;16;50;596;137;374;144;426;47;270;90
78;2020-04-10;1042;191;685;250;1974;291;246;696;62;13;15;38;609;144;395;150;420;45;287;98
78;2020-04-11;1056;190;723;258;2039;294;255;736;65;3;9;40;610;144;417;155;435;44;302;101
79;2020-03-19;3;1;3;0;4;1;0;1;4;1;0;1;1;1;1;0;2;0;2;0
79;2020-03-20;5;1;8;0;12;1;0;6;8;0;0;5;2;1;3;0;3;0;5;0
79;2020-03-21;5;1;8;0;15;1;0;7;3;0;0;1;2;1;3;0;3;0;5;0
79;2020-03-22;8;1;11;1;19;1;1;9;4;0;1;2;4;1;6;0;4;0;5;1
79;2020-03-23;8;1;12;1;20;1;1;10;1;0;0;1;4;1;6;0;4;0;6;1
79;2020-03-24;9;1;12;1;21;1;1;10;1;0;0;0;4;1;6;0;5;0;6;1
79;2020-03-25;11;1;13;1;24;1;1;11;3;0;0;1;5;1;6;0;6;0;7;1
79;2020-03-26;15;1;13;1;30;2;1;11;6;1;0;0;6;1;6;0;9;0;7;1
79;2020-03-27;16;1;13;2;32;2;2;11;2;0;1;0;8;1;6;0;8;0;7;2
79;2020-03-28;17;1;14;2;34;2;2;12;2;0;0;1;8;1;6;0;9;0;8;2
79;2020-03-29;23;4;14;2;40;5;2;13;6;3;0;1;12;3;6;0;11;1;8;2
79;2020-03-30;25;3;18;2;44;5;2;17;4;0;0;4;13;3;8;0;12;0;10;2
79;2020-03-31;29;6;19;2;50;9;2;18;6;4;0;1;15;5;9;0;14;1;10;2
79;2020-04-01;33;6;22;2;56;9;2;21;6;0;0;3;17;4;10;0;16;2;12;2
79;2020-04-02;29;6;27;5;60;10;5;26;4;1;3;5;14;4;13;3;15;2;14;2
79;2020-04-03;28;7;26;6;62;11;6;28;2;1;1;2;13;4;12;3;15;3;14;3
79;2020-04-04;26;9;11;8;63;11;8;30;1;0;2;2;12;4;6;4;14;5;5;4
79;2020-04-05;29;9;10;8;65;11;8;30;2;0;0;0;13;4;5;4;16;5;5;4
79;2020-04-06;28;9;11;8;66;11;8;31;1;0;0;1;13;4;5;4;15;5;6;4
79;2020-04-07;32;8;14;8;73;11;8;34;7;0;0;3;15;4;7;4;17;4;7;4
79;2020-04-08;33;9;17;9;78;12;9;37;5;1;1;3;16;5;7;5;17;4;10;4
79;2020-04-09;36;10;18;9;82;13;9;38;4;1;0;1;19;6;8;5;17;4;10;4
79;2020-04-10;38;12;19;9;86;16;9;40;4;3;0;2;21;8;9;5;17;4;10;4
79;2020-04-11;38;8;20;9;87;16;9;41;1;0;0;1;20;4;9;5;18;4;11;4
80;2020-03-19;74;23;12;2;28;6;1;3;28;6;1;3;38;15;7;1;35;8;5;1
80;2020-03-20;95;30;16;3;54;14;2;7;26;8;1;4;45;17;10;2;45;12;6;1
80;2020-03-21;102;35;21;7;85;20;7;12;31;6;5;5;55;21;10;3;45;14;11;4
80;2020-03-22;124;39;21;8;104;24;7;12;19;4;0;0;69;24;10;3;52;15;11;5
80;2020-03-23;137;37;22;9;120;27;8;13;16;3;1;1;77;22;10;4;57;15;12;5
80;2020-03-24;147;36;28;13;144;30;12;19;24;3;4;6;89;23;13;6;56;13;14;7
80;2020-03-25;162;39;39;16;178;35;15;30;34;5;3;11;105;27;16;7;55;12;22;9
80;2020-03-26;169;42;47;20;197;41;19;38;19;6;4;8;109;31;20;10;57;11;26;10
80;2020-03-27;177;42;53;22;213;42;21;44;16;1;2;6;112;31;24;12;62;11;28;10
80;2020-03-28;215;49;68;26;270;49;25;59;57;7;4;15;132;36;30;15;81;13;36;11
80;2020-03-29;228;50;66;31;305;54;30;68;35;5;5;9;137;34;28;19;89;16;36;12
80;2020-03-30;241;59;73;36;333;64;35;76;28;10;5;8;143;41;30;23;97;18;41;13
80;2020-03-31;254;63;97;45;381;74;44;101;48;10;9;25;148;43;43;28;106;20;51;17
80;2020-04-01;270;64;100;48;405;76;47;104;24;2;3;3;153;42;45;30;116;22;52;18
80;2020-04-02;292;69;109;49;438;80;48;113;33;4;1;9;169;44;49;31;122;25;57;18
80;2020-04-03;329;72;121;55;496;84;54;126;58;4;6;13;180;46;58;34;148;26;60;21
80;2020-04-04;332;70;155;69;557;94;68;160;61;10;14;34;173;46;81;43;155;24;71;26
80;2020-04-05;349;73;154;77;581;100;76;161;24;6;8;1;182;48;80;50;163;25;71;27
80;2020-04-06;364;72;156;90;611;105;89;163;30;5;13;2;191;49;82;58;169;23;71;32
80;2020-04-07;351;75;185;96;632;109;95;192;21;4;6;29;187;51;92;62;161;24;89;34
80;2020-04-08;353;72;201;101;657;114;101;209;25;5;6;17;181;47;101;66;168;25;96;35
80;2020-04-09;366;77;210;104;682;121;104;218;25;7;3;9;191;51;105;67;171;26;101;37
80;2020-04-10;359;76;233;110;705;123;110;241;23;2;6;23;184;51;119;72;171;25;110;38
80;2020-04-11;352;71;273;118;748;129;118;281;43;6;8;40;174;49;140;78;174;22;128;40
81;2020-03-19;5;1;2;0;2;1;0;0;2;1;0;0;2;0;2;0;3;1;0;0
81;2020-03-20;6;1;3;0;5;1;0;2;3;0;0;2;1;0;3;0;5;1;0;0
81;2020-03-21;8;1;3;1;6;1;1;2;1;0;1;0;1;0;3;1;7;1;0;0
81;2020-03-22;10;2;4;1;8;1;1;3;2;0;0;1;2;0;3;1;8;2;1;0
81;2020-03-23;7;3;4;1;8;3;1;3;0;2;0;0;1;0;3;1;6;3;1;0
81;2020-03-24;8;3;4;1;9;3;1;3;1;0;0;0;2;0;3;1;6;3;1;0
81;2020-03-25;16;7;5;1;16;6;1;4;7;3;0;1;7;3;3;1;9;4;1;0
81;2020-03-26;24;10;6;1;26;9;1;7;10;3;0;3;11;5;4;1;13;5;2;0
81;2020-03-27;25;12;8;1;30;11;1;9;4;2;0;2;12;6;5;1;13;6;3;0
81;2020-03-28;30;13;8;1;35;13;1;9;5;2;0;0;14;7;5;1;16;6;3;0
81;2020-03-29;38;17;7;1;42;17;1;9;7;4;0;0;20;11;4;1;18;6;3;0
81;2020-03-30;39;17;10;2;48;18;2;12;6;1;1;3;22;10;5;1;17;7;5;1
81;2020-03-31;45;18;11;2;54;19;2;13;6;1;0;1;24;10;6;1;21;8;5;1
81;2020-04-01;53;19;12;3;65;23;3;14;11;4;1;1;27;12;7;2;26;7;5;1
81;2020-04-02;59;24;17;3;75;28;3;19;10;5;0;5;33;16;9;2;26;8;8;1
81;2020-04-03;60;23;18;3;79;28;3;20;4;0;0;1;32;15;10;2;28;8;8;1
81;2020-04-04;61;23;19;3;81;29;3;21;2;1;0;1;33;16;11;2;28;7;8;1
81;2020-04-05;61;24;21;4;84;31;4;23;3;2;1;2;34;17;11;3;27;7;10;1
81;2020-04-06;55;24;27;5;87;33;5;30;3;2;1;7;30;16;15;4;25;8;12;1
81;2020-04-07;58;27;34;5;97;37;5;37;10;4;0;7;31;17;19;4;26;10;15;1
81;2020-04-08;57;22;36;6;100;38;6;39;3;1;1;2;30;13;20;4;26;9;16;2
81;2020-04-09;51;22;43;7;104;39;7;46;4;1;1;7;24;14;25;4;26;8;18;3
